Uuid__c,Status_desq__c,Remarks__c
d6301e1b-7e28-5778-b367-8cae4e0932f7,Active,18042019 - Thomas van Plateringen belde op dat deze kanalen in eht JMP aan stonden. Dat mag niet. Vandaar even op Blacklist.
da9aaaa3-3dac-5d8c-ba78-b6dbab91fe1f,Active,18042019 - Thomas van Plateringen belde op dat deze kanalen in eht JMP aan stonden. Dat mag niet. Vandaar even op Blacklist.
4ace3109-5a23-5160-8c43-66ba392fb84f,Active,Met deze posting komt de vacature op alle sites binnen het netwerk van graduateland.com
0027ee08-051c-52a5-8d80-32e51f989f99,Active,"16-10-2020:  Since the mission of AcademicTransfer is to bring all our jobs to an international audience, Careeredu.eu merged with AcademicTransfer."
ad5b75fa-9b57-5827-ad98-a6bb021f3ecd,Active,LT 31-05-2019: Exenzo biedt dit kanaal niet meer aan.
f1313439-e733-5caa-b816-3f6661bbd7d4,Active,Geen ratecard op de site te vinden
5384abc5-3c28-5373-96c5-1e300f918ed2,Active,RVR 20-10-2020 : Pricing has obviously changed ao we need to put a new partnership in place.
f979aaa6-929c-5db5-9727-460217b90341,Active,Active Dupplicate: 01t0Y000006rJYgQAM
f45b0724-5cd0-59dc-bc91-ec1d52ef0a6d,Active,No RC to be found
5ddb2891-8fb2-5759-b8c6-ff098a99c579,Active,RVR 12-05-2021: Henner wants to change our Partnership and decrease our discount. We have done 8 postings in 3 years. So I cant buy any credits. The clickratio is pretty good but not very stable.
e28137a3-1a7b-5d3f-90fc-4be5343bb5df,Active,"Yvonne Kohn 21-10-2020: wie schon im Februar angekündigt, wurde NGIN Food und Mobility aus unserem Programm genommen. Wir bieten diese beiden Formate leider nicht mehr an, auch keine Events mehr."
49fb98e4-d8d1-5431-9a4e-2d5e11c875da,Active,RVR 20-10-2020: THe domain if NGIN seems to be redirecting to Gruenderszene. We are tyring to establish what happened with the supplier.
46629e75-0f1d-5ec5-a878-b712a8634ed7,Active,"LP 31122018 Topjob verwijderd, deze hebben we tot vandaag gratis aangeboden gekregen"
6624c2a0-1307-5d39-81c6-ef033e91fa15,Active,"RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.

26-03-2021 RVR: Due to an increase of €15 on the pruchase price, the new list price turned out o be € 1031. (An increase in list pricing of €150). Madeline wanted to overrule this formula and put the old pricing back."
7037c553-0f76-5fb2-a57f-d2c01ebc495f,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
5ae15bbd-9f9f-5f5c-8321-e2ba743e42bc,Active,"Geen ratecard te vinden

SF: We could also purchase this product via Personalwerk for 360: https://vonq.lightning.force.com/lightning/r/Contract/8000800000ApAa1AAF/view"
f38ecdae-93e1-5e45-a556-29a1566c0aae,Active,"RVR 20-02-2021: I have blacklisted this product of Königsteiner, because it is now cheaper if we buy it from the publisher directly."
9334abba-7947-5a1f-b2b6-a2dd24982dbc,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
c2df36ff-572b-59d5-ae69-8132c02b364d,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
2a33497a-caa7-5ea7-bad6-dbaa488e080b,Active,Geen ratecard te vinden op de website
077b7098-30ff-56c9-94d4-6dcd3ea960d1,Active,02-10-2020 RVR: Blacklisted because we need to establish a Partnership and posting process with this channel with Blocket.se first.
4fafa6a2-5eb7-595d-adfc-2203ec87e8a0,Active,Geen ratecard te vinden op de website
d4cad763-b1cf-532a-88bf-801acc7ea656,Active,LT 31102019 Blacklist door technische wijziging kan er momenteel geen vacature geplaatst worden.
1e171219-aa2e-5e0a-ae00-d7db0903935c,Active,16122019 LT: Product wordt niet meer aangeboden in het nieuwe contract
74245f4a-ea8b-592c-9e3d-1fa5abf7cd17,Active,16122019 LT: Product wordt niet meer aangeboden in het nieuwe contract
e4dec2f0-5c07-5a1c-8daa-56de6e728461,Active,"LP 31072018 Premium product CHF 850 = EUR 735,00"
a6d1d939-73f8-58a6-9b0b-7ced2938dd7e,Active,ratecard = 200 eur nieuwsbrief + 200 eur online posting
d3a1d098-d51c-58e3-84c3-bf96318d03ef,Active,*TestNieuws is no longer running.
c602e42b-bbf6-5869-90e5-b4724fe24b5d,Active,"16-10-2020 Philipp Theege: Hi Roderick, we cannot offer you Jobsterne.de for you anymore."
40f370d0-7c7d-5a43-835c-bcf42662fb60,Active,No RC to be found
b1368ba2-80bc-501f-ae46-88b90f871974,Active,"Vanaf 12-1-2018 Netherlands, daarvoor international data"
597a626f-0c57-5d23-84a9-35b74dea560d,Active,26022020 LT: Blacklist - kanaal is niet langer onderdeel van Königsteiner
89875c35-8ac4-5501-b410-e8f8c455c1f9,Active,"26-01-2021: Natasha Tulip: ""it is with regret that I would like to inform you that we are taking the site offline this week, and shall no longer be taking any more orders from clients. """
bbe9e425-dbb3-522b-bc4c-6d137c8321a1,Active,"16-06-21 SF blacklisted on request of Dasjeffy, because we could not post a job here"
9d667a7d-2cd1-5789-b6a4-d2225349a1fe,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
6fa4a3b0-7a23-571c-a36e-ccbd70849b3c,Active,used when booking off expired credit
e427f82c-7b36-5332-8c07-d2df9b245e37,Active,Website niet beschikbaar
2f037e33-7532-540f-b361-fff633b57504,Active,WAIT until new PA is in place
b5f53ad1-e3bd-5b83-b62f-3162cdf19a4f,Active,05-04-21 SF I blacklist this one till new PA and proper delivery method
407cdd4c-bd0a-5c8a-85d8-a9b7fbf9e65a,Active,LT 07-05-2019: Ondanks Tropical toch in JMP ivm test
7fe167ed-8d0e-59f0-981f-60435b9eef12,Active,Enhanced posting GBP 850
09d57ca8-4a5f-55cc-a34a-15b02feeae16,Active,Ik kan geen (online) vacatures vinden. Moet contact opnemen voor advertentie mogelijkheden
00394631-2966-54a0-9988-e5a408447231,Active,"995 GBP - 10% = 895,50"
6dfac0a3-bc5f-55d3-8007-d289532f39f7,Active,"Feb 2021: The price changed, waiting for a new PA"
6495c06c-b18b-5efe-869f-8e3026a22274,Active,LP 31122018 Deze website wordt niet langer door MBM aangeboden
8146ab11-7a0b-5016-93ac-833baca2356b,Active,"RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.

LT: 29-03-2019 Melkkoe dubbelcheck met Lisette en Frank"
330efac1-3419-529f-bc88-5f75402e46ab,Active,wordt niet meegenomen in benchmarking!
017e94db-00a2-5f14-8a1d-b0415e76ccf4,Active,kick back fees for partners on portfolio products
e0d19642-f499-5e13-8549-3934517164e4,Active,"Inkoop is â‚¬ 65,- per uur"
90a9b111-8aba-5d0f-8abf-376424e94b19,Active,Fee to post campaigns by the VONQ Operations team
efae2dfa-2f12-5b7b-b590-1446b14f4a6c,Active,LP: Op verzoek van Sanne om Wokrshop te kunnen verkopen via de consultants
3058509c-ee67-5188-9f15-e263d7e59f56,Active,https://www.vertaalbureau-perfect.nl
9cfe17b3-7751-5528-9b61-daccc62b94d7,Active,inkoop 500 - 15% korting
21b64ae8-2022-5c32-ab64-41bc0c1958ef,Active,No RC to be found
dff386e9-3c19-50de-b1a8-8f1b4b1ab353,Active,No RC to be found
474c0245-e69d-5583-9ce9-d12ef12f087e,Active,No RC to be found
d8f0b611-57f1-5f07-923d-d85f999d5089,Active,No RC to be found
25698d75-f2dc-5fdf-8924-7118c5ac663f,Active,"Felicia Hack 22-06-2021: The supplier just told me that they do not offer ""Supply Chain Movement"" anymore. Could you please blacklist the product?"
aa9727aa-9edf-5b4a-96c0-8013beb5fed2,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
289ce070-4785-56da-9c72-e468aa9e90e4,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
618ac44a-403d-5601-aef8-ae726b0ed76a,Active,"inkoopprijs 50 eur, 1e 6 plaatsingen gratis (juni 2015)"
29dddf8c-18f3-5889-8fb6-26b56224c00f,Active,"06122019 LT: Het TIC Huis heeft zelf het PA opgezegd, omdat zij de te hanteren levertermijn niet kunnen waarborgen."
71af559a-bd85-5acd-883c-33a0df6f6094,Active,"06122019 LT: Het TIC Huis heeft zelf het PA opgezegd, omdat zij de te hanteren levertermijn niet kunnen waarborgen."
fd6b77cc-8dbf-5139-b463-89cce5f9b906,Active,"06122019 LT: Het TIC Huis heeft zelf het PA opgezegd, omdat zij de te hanteren levertermijn niet kunnen waarborgen."
8f63576f-736e-565e-9bf4-78fb680e6ea6,Active,"06122019 LT: Het TIC Huis heeft zelf het PA opgezegd, omdat zij de te hanteren levertermijn niet kunnen waarborgen."
cd03c984-30e5-58bc-9037-b56465e4c0f6,Active,13122019 LT: Blacklist ovv Lena Wahle
022ac523-2662-59d3-ad92-0c488de80688,Active,LP: Op verzoek van Sanne om Wokrshop te kunnen verkopen via de consultants
763cc14b-6c11-574c-9779-267e11c9386c,Active,13122019 LT: Blacklist ovv Lena Wahle
a8e6a67d-6654-56ca-996c-1dc80ee16468,Active,"RVR 02-03-202: Turns out the channel Immobilienzeitung and IZjobs are the same. So this product is a duplicate and I will shut it off.. There has been only one posting, with a clickratio of 8 under this product."
77d0924e-aaa5-543c-a7e3-4abd9ac322e3,Active,RVR 02-12-2020: This is the careerportal for their recruitment agency in Amsterdam.
8e3599c1-3284-5b47-ad27-143f85a32225,Active,LT 29-03-2019: Na zware gesprekken met JobsRepublic in overleg met Roderick niet in JMP recommender
ec32eec7-1533-5377-a7c6-cdaac30ac73f,Active,"Hebben een eigen adviestool gemaakt om meerdere kanalen via hen te bestellen (ala Vonq) 
 https://campagne.ambitie.nl/nl-nl#suggest-campaign?title=sales%20manager&provinceId=22&functionId=3&educationId=8

*Job postings to the NDC group need to be in HTML format."
ae57f420-0a1f-501d-acdd-51edf2dcfc1b,Active,25% agency discount
3d3633a6-36ef-530d-a6f9-6afee752c69f,Active,Nov2020: disabled because our customers need to deliver 3 documents before actually being able to post.
0cbab4a0-e26e-57c1-b551-73a4853fb396,Active,Mail sturen waar huidge produkten en prijzen gevodnen kunnen worden.
67f50d9f-0f1e-5a4b-9144-ba6210586db5,Active,No RC to be found
947423cd-5a8e-5657-9ae9-279c46c40e1e,Active,RC is USD 399 => EUR 350
3d60ab25-ddc4-51bf-b760-f2a64890a1f8,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
b03aa545-ef66-52fa-a2c7-9c232e8c4b4f,Active,"Valentine Reuzer: ""Automotivevac is niet meer actief en gaat binnenkort offline."""
80eebe6c-12d3-5684-a93a-c01f837b421b,Active,Out of Business
f9dc528b-1773-5744-8b0d-8f2869d17997,Active,"LP 29062018 RC 3900 NOK, Purchase NOK 3315 (Dagkoers + 5%)"
452d9c4e-e335-5f61-b8c1-3951194ef309,Active,No RC to be found
925cdc6f-8ebe-56cd-b8ae-fe167b204d46,Active,25112019 LT: blacklist op verzoek van Joren ivm ingekochte voorraad via Monster (desqID 396)
20b3088e-bd90-5e8c-adbb-35dd84c26ce6,Active,Vragen waar dit product uit bestaat (is additioneel)
165dcdd7-699e-58c5-aed5-60ed3a3162c4,Active,"RVR 20-11-2020: Zijn gestopt met Jobs in Hotels

site klopte niet (https://searchco.nl/)"
c58b09d1-f4b8-5fad-a42a-3b933aa7db1f,Active,"RVR 10-06-2021: Martin Brestal left the company and they do not wish to honor the PA we setup with him. Adéla want us to login and post manually now, but i norder to post for our customers she needs to setupp subaccounts which she is hesitant to setup. My new person of contact is very slow in the communication so I am not sure if we can guarantee a 48 hour delivery posting. She also wants us to purchase credits now.

Produkt niet op de site te vinden."
76433ef2-0479-59d6-a1a8-98de643b8117,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
682d880c-1271-5359-9327-7dbdf520fe0a,Active,RN 24-10-17: per 1-1-2018 alleen nog doorplaatsing vanaf de regio vacaturebank sites
08af5cbc-a124-5a9b-a913-7840e8ddd09f,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
2ac2c6d4-41d9-50b7-99dc-89d15c90a957,Active,Jobs need to be delivered in Dutch.
060fa054-ef87-58ca-b92b-9a94949a5030,Active,"LP 12/4 FvD heeft dit product de prijs laten aanpassen naar de 'oude' prijs van voor de prijswijziging op 12032018, zie mail procurement@vonq.com label:Overruled"
f8a4e534-cef2-57b6-a0d5-c42177f9264b,Active,4 weken
8c424144-ffaf-5f31-9b9f-efb7803bbdee,Active,UTA Jobs
ac662385-1516-52a2-b206-ac86021e7b0f,Active,LT 29-03-2019: Na zware gesprekken met JobsRepublic in overleg met Roderick niet in JMP recommender
dca49725-5493-5d47-9c3e-fb5861fb9594,Active,30122019 LT: as a result of to high costs and low profits waterjobs.nl will be offline from the end of december 2019
730995b8-5814-5bef-a7e1-90663adcfad9,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
17f2b052-cbe4-58af-89f2-0a9d556479e7,Active,geen HTML mogelijk
45456655-9db1-52c2-9266-c254b11704b2,Active,inkoop = 120 USD
4f44c450-232b-565e-b255-c1fa27d28a5d,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
c8f2f1f9-7a83-574c-aaa1-480300916d58,Active,"RVR 02-12-2020: Kaggle said: ""Kaggle has depreciated our feature to post jobs, and aren't sure if it will be returning""

LP 09012018 Het product staat met akkoord van Joren op producttype Premium INT"
de817ad7-0a62-5339-87a7-0ee0e7cdba57,Active,"LT 23102019 RC: $100,- ; Purchase: $70,-"
4df4360f-f3cf-5720-8895-8bc8575410f9,Active,No RC to be found
b09fdf06-a308-5ca9-9757-e4b72f96d8cd,Active,"RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.

13022020 LT: ovv Madeline aangepast naar Premium voor nieuwe pricing 2020"
258845f6-a55d-5d37-be4f-828f9bf0b74d,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
ea1bdbde-7a48-5b34-81ab-9b0f079147a0,Active,Produkt niet op de site te vinden.
0a4c144b-b52e-586c-a048-d72b8a3a06b6,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
86c1a91b-d57d-533a-8dfd-efe5b69e512a,Active,"EH 25-05: ""This product can be blacklisted. Should be going through IGB, but something is wrong with the connection, and both me and IGB could not get in touch with them for a long time. So, we can't post on here right now."""
16b0ed0e-ff0f-5039-95fe-5bc0de00696c,Active,No RC to be found
f4453fd1-773a-5e01-9dcc-b4b7771720b7,Active,RVR 20-10-2020: Mrs. Kaiser would like to end the partnership since we didnt meet their expectations of posting 20 jobs a year. They normally do not give discounts. We can only get 10% it if we purchase credits upfront.
2e06f0b2-1d2e-52cd-9a00-2a43ce63b5f8,Active,14112019 LT: Vervangend product: Bdmjob (DesQID 3523)
f0dcd901-420a-5490-b2fc-e21cf9fadddb,Active,"10-05-2021 RVR: Joren and Tycho requested a new listprice for this product, in order to be attractive for Manatal (MAPI Partner)."
d6d887a3-5934-5864-960b-458ba5b92005,Active,"06032020 LT: RC = $297,-; Purchase Price = $209,95"
0e3a550a-b049-5bbd-804b-c244c54bf0c8,Active,"19032020 LT: RC: $499,- Purchase Price $424,15"
49a93ad3-41ee-5561-87cb-b62a0a8b0bac,Active,"19032020 LT: RC:$180,-; Purchase Price: $153,-"
b0f2b652-332e-5d47-9789-b9fd352085f4,Active,"19032020 LT: RC; $495; Purchase Price $420,75"
f7a19bca-bcb0-58e3-b65e-2b05418b1cf3,Active,"23032020 LT: VONQprijs tijdelijk op €0,- iov Joren"
5c9f544b-b43c-557c-a25e-88f8b311b70f,Active,"17032020 LT: RC=$299,- ; Purchase price $254,15"
796bb971-6afa-53de-9bb2-8866d33cec7e,Active,"30012020 LT RC = $600,-; Purchase price: $510"
